,LotArea,Street,LotShape,HouseStyle,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Foundation,CentralAir,Electrical,Functional,Fireplaces,YrSold,SaleType,SaleCondition,SalePrice
1062,13600,Pave,Reg,2Story,1900,1950,Gable,CompShg,BrkTil,N,SBrkr,Min2,0,2007,WD,Normal,90000
1063,6000,Pave,Reg,1Story,1925,1980,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2006,WD,Normal,110500
1064,11000,Pave,IR1,1Story,1966,1966,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,154000
1065,14000,Pave,Reg,2Story,1996,1997,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,328000
1066,7837,Pave,IR1,2Story,1993,1994,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,178000
1067,9760,Pave,Reg,2Story,1964,1964,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,167900
1068,3964,Pave,Reg,2Story,1973,1973,Gable,CompShg,CBlock,Y,SBrkr,Maj1,1,2006,WD,Normal,151400
1069,9600,Pave,Reg,1.5Unf,1949,2003,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,135000
1070,10152,Pave,Reg,1Story,1956,1956,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,135000
1071,11700,Pave,Reg,2Story,1968,1968,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,154000
1072,7585,Pave,Reg,1.5Fin,1948,1950,Gable,CompShg,CBlock,Y,FuseA,Typ,1,2006,WD,Normal,91500
1073,7950,Pave,IR1,2Story,1977,1977,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,159500
1074,8556,Pave,Reg,1Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,194000
1075,13125,Pave,Reg,2Story,1940,1984,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2007,CWD,Normal,219500
1076,10800,Pave,Reg,1.5Fin,1936,1989,Gable,CompShg,CBlock,Y,SBrkr,Min1,1,2006,WD,Normal,170000
1077,15870,Pave,IR1,1Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Abnorml,138800
1078,4435,Pave,Reg,1Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,155900
1079,8775,Pave,Reg,1Story,1994,1994,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,126000
1080,11040,Pave,Reg,1Story,1971,2004,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,COD,Abnorml,145000
1081,7500,Pave,Reg,1Story,1963,1963,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,133000
1082,8749,Pave,Reg,1Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,192000
1083,8800,Pave,Reg,1Story,1964,1964,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2006,WD,Normal,160000
1084,13031,Pave,IR2,2Story,1995,1996,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,187500
1085,9069,Pave,Reg,SFoyer,1992,1992,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,147000
1086,1974,Pave,Reg,2Story,1973,1973,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,83500
1087,10574,Pave,Reg,2Story,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,252000
1088,2522,Pave,Reg,2Story,2004,2004,Gable,CompShg,PConc,Y,SBrkr,Maj1,0,2006,WD,Normal,137500
1089,3316,Pave,IR1,1Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,197000
1090,8544,Pave,Reg,1Story,1950,1950,Gable,CompShg,Slab,N,FuseA,Typ,0,2009,WD,Normal,92900
1091,2160,Pave,Reg,2Story,1999,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,160000
1092,8400,Pave,Reg,1.5Fin,1925,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,136500
1093,9230,Pave,Reg,1Story,1965,1998,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,146000
1094,5868,Pave,Reg,1Story,1956,2000,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,129000
1095,9317,Pave,IR1,1Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,176432
1096,6882,Pave,Reg,2Story,1914,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,127000
1097,3696,Pave,Reg,1Story,1986,1986,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,170000
1098,6000,Pave,Reg,1.5Fin,1936,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2009,WD,Normal,128000
1099,11880,Pave,IR1,1Story,1978,1978,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,COD,Abnorml,157000
1100,8400,Pave,Reg,1Story,1920,1950,Gable,CompShg,CBlock,N,FuseF,Typ,0,2009,WD,Normal,60000
1101,9758,Pave,IR1,1Story,1971,1971,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,119500
1102,7000,Pave,Reg,1Story,1960,2002,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Family,135000
1103,8910,Pave,Reg,1Story,1959,1959,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,159500
1104,2016,Pave,Reg,2Story,1970,1970,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,106000
1105,12256,Pave,IR1,2Story,1994,1995,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2010,WD,Normal,325000
1106,10357,Pave,IR1,1Story,1990,1991,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,179900
1107,23257,Pave,IR3,2Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,274725
1108,8063,Pave,Reg,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Abnorml,181000
1109,11362,Pave,IR1,1Story,2004,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,280000
1110,8000,Pave,Reg,2Story,1995,1996,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,188000
1111,10480,Pave,Reg,2Story,1976,1976,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,205000
1112,7100,Pave,IR1,1Story,1957,1957,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2006,WD,Normal,129900
1113,8923,Pave,Reg,1Story,1953,2006,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,134500
1114,5400,Pave,Reg,1Story,1954,2000,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,117000
1115,12085,Pave,Reg,1Story,2007,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,318000
1116,7750,Pave,Reg,SLvl,2002,2002,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,184100
1117,9764,Pave,IR1,1Story,1967,2003,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,130000
1118,13825,Pave,Reg,SLvl,1958,1987,Gable,CompShg,CBlock,Y,SBrkr,Min2,0,2008,WD,Normal,140000
1119,7560,Pave,Reg,1Story,1959,1959,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2006,WD,Normal,133700
1120,8263,Pave,Reg,1Story,1920,1950,Gable,CompShg,BrkTil,Y,FuseA,Typ,1,2007,WD,Normal,118400
1121,10084,Pave,Reg,1Story,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,New,Partial,212900
1122,8926,Pave,IR1,1Story,1956,1956,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2009,COD,Abnorml,112000
1123,9405,Pave,Reg,1Story,1947,2008,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,118000
1124,9125,Pave,IR1,SLvl,1992,1992,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,163900
1125,10434,Pave,Reg,1Story,1955,1955,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,115000
1126,3684,Pave,Reg,1Story,2007,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,174000
1127,14572,Pave,IR3,1Story,2004,2004,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Family,259000
1128,11796,Pave,IR1,2Story,2004,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,215000
1129,7200,Pave,Reg,SFoyer,1980,1980,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,140000
1130,7804,Pave,Reg,1.5Fin,1928,1950,Gable,CompShg,BrkTil,Y,SBrkr,Min2,2,2009,WD,Normal,135000
1131,10712,Pave,Reg,1Story,1991,1992,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,Oth,Abnorml,93500
1132,9900,Pave,Reg,2Story,1880,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2007,WD,Normal,117500
1133,9828,Pave,IR1,2Story,1995,1995,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,239500
1134,8773,Pave,IR1,2Story,1997,1997,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,169000
1135,6180,Pave,Reg,1Story,1926,1950,Gable,CompShg,BrkTil,N,SBrkr,Typ,1,2007,WD,Normal,102000
1136,9600,Pave,Reg,1.5Fin,1950,1950,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2008,WD,Abnorml,119000
1137,6342,Pave,Reg,1.5Fin,1875,1996,Gable,CompShg,CBlock,N,SBrkr,Typ,0,2010,WD,Normal,94000
1138,9819,Pave,IR1,1Story,1977,1977,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2009,WD,Normal,196000
1139,8731,Pave,IR1,1Story,1920,1950,Gable,CompShg,BrkTil,Y,SBrkr,Maj1,1,2007,WD,Normal,144000
1140,7350,Pave,Reg,1Story,1951,1951,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,COD,Abnorml,139000
1141,10304,Pave,IR1,2Story,1976,1976,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,197500
1142,9965,Pave,Reg,2Story,2006,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,New,Partial,424870
1143,9000,Pave,Reg,1Story,1959,1959,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,80000
1144,12180,Pave,Reg,1.5Fin,1941,1950,Gable,CompShg,BrkTil,N,FuseA,Typ,0,2010,WD,Normal,80000
1145,6240,Pave,Reg,1.5Fin,1928,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2006,WD,Family,149000
1146,11200,Pave,Reg,1Story,1985,1985,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,180000
1147,12000,Pave,Reg,2Story,1941,1950,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,174500
1148,5700,Pave,Reg,1.5Fin,1926,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,116900
1149,9000,Pave,Reg,2Story,1920,1988,Hip,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,143000
1150,8280,Pave,IR1,1Story,1950,1950,Gable,CompShg,CBlock,Y,FuseA,Typ,1,2007,WD,Normal,124000
1151,17755,Pave,Reg,1Story,1959,1959,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2006,WD,Normal,149900
1152,14115,Pave,IR1,1Story,1956,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Abnorml,230000
1153,5890,Pave,Reg,1Story,1930,2007,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2008,WD,Normal,120500
1154,13700,Pave,IR1,2Story,1965,1988,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2008,WD,Normal,201800
1155,10768,Pave,IR1,1Story,1976,2004,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,218000
1156,9350,Pave,Reg,SLvl,1965,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,179900
1157,5001,Pave,IR1,1Story,2007,2008,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,230000
1158,11932,Pave,Reg,1Story,2007,2008,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,ConLD,Partial,235128
1159,9120,Pave,Reg,2Story,1974,1974,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,185000
1160,2280,Pave,Reg,2Story,1978,1978,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2010,WD,Normal,146000
1161,14778,Pave,IR1,1Story,1954,2006,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,224000
1162,8724,Pave,Reg,1Story,1968,1968,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,129000
1163,12900,Pave,Reg,SFoyer,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Alloca,108959
1164,16157,Pave,IR1,SLvl,1978,1978,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,194000
1165,9541,Pave,IR1,1Story,2009,2009,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,New,Partial,233170
1166,10475,Pave,IR1,1Story,2008,2008,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,245350
1167,10852,Pave,IR1,2Story,2000,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,173000
1168,13728,Pave,Reg,2Story,1935,1986,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2008,WD,Normal,235000
1169,35760,Pave,IR1,2Story,1995,1996,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,625000
1170,9880,Pave,Reg,SLvl,1977,1977,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,171000
1171,9120,Pave,Reg,1Story,1958,1958,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,163000
1172,4017,Pave,IR1,2Story,2006,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,171900
1173,18030,Pave,IR1,1.5Fin,1946,1994,Gable,CompShg,CBlock,Y,SBrkr,Maj1,1,2007,WD,Normal,200500
1174,16560,Pave,IR1,2Story,1932,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2006,WD,Normal,239000
1175,10678,Pave,Reg,1.5Fin,1992,2000,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,285000
1176,6951,Pave,IR1,1Story,1984,1985,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,119500
1177,3950,Pave,Reg,1.5Fin,1926,2004,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,115000
1178,7681,Pave,IR1,1.5Fin,1921,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2009,WD,Normal,154900
1179,8335,Pave,Reg,1Story,1954,1954,Gable,CompShg,Slab,Y,SBrkr,Min2,1,2006,WD,Normal,93000
1180,11170,Pave,IR2,2Story,1990,1991,Gable,CompShg,Wood,Y,SBrkr,Typ,0,2006,WD,Normal,250000
1181,5587,Pave,IR1,1Story,2008,2008,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2008,New,Partial,392500
1182,15623,Pave,IR1,2Story,1996,1996,Hip,CompShg,PConc,Y,SBrkr,Typ,2,2007,WD,Abnorml,745000
1183,10800,Pave,Reg,1Story,1920,1950,Hip,CompShg,BrkTil,Y,SBrkr,Typ,1,2006,WD,Normal,120000
1184,35133,Grvl,Reg,1Story,1963,1963,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2007,WD,Normal,186700
1185,9738,Pave,Reg,1.5Fin,1924,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,0,2006,WD,Normal,104900
1186,10615,Pave,IR1,2Story,1900,1970,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Abnorml,95000
1187,12461,Pave,Reg,1Story,1994,1995,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,262000
1188,8935,Pave,IR1,2Story,2002,2002,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,195000
1189,7500,Pave,Reg,2Story,1999,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,189000
1190,32463,Pave,Reg,1Story,1961,1975,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,168000
1191,2645,Pave,Reg,2Story,1999,2000,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,174000
1192,9600,Pave,Reg,1.5Fin,1925,1994,Gambrel,CompShg,PConc,Y,SBrkr,Typ,0,2007,WD,Normal,125000
1193,4500,Pave,Reg,1Story,1999,1999,Hip,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,165000
1194,9364,Pave,Reg,2Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,158000
1195,8029,Pave,IR1,2Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,176000
1196,14054,Pave,IR1,2Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,219210
1197,8850,Pave,IR1,2.5Unf,1916,1950,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2006,ConLw,Normal,144000
1198,9100,Pave,Reg,1Story,2001,2001,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,178000
1199,11235,Pave,Reg,1Story,1963,1979,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2006,WD,Normal,148000
1200,9353,Pave,Reg,1Story,1970,1970,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,Oth,Abnorml,116050
1201,10400,Pave,Reg,2Story,1998,1998,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,197900
1202,6000,Pave,Reg,1.5Fin,1925,1997,Gable,CompShg,BrkTil,Y,SBrkr,Typ,1,2009,WD,Normal,117000
1203,9750,Pave,Reg,1Story,2000,2001,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,213000
1204,10140,Pave,Reg,1Story,1975,1975,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,153500
1205,14684,Pave,IR1,1Story,1990,1991,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2009,WD,Normal,271900
1206,8900,Pave,Reg,1Story,1966,1966,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,107000
1207,9135,Pave,Reg,1Story,2003,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,200000
1208,7763,Pave,Reg,1Story,1962,1980,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,140000
1209,10182,Pave,IR1,1Story,2006,2006,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,290000
1210,11218,Pave,Reg,2Story,1992,1992,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,189000
1211,12134,Pave,IR1,1.5Fin,1988,2005,Gable,CompShg,Wood,Y,SBrkr,Typ,0,2010,WD,Normal,164000
1212,9340,Pave,Reg,1Story,1941,1950,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,113000
1213,10246,Pave,IR1,SLvl,1965,2001,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,145000
1214,10205,Pave,IR1,SFoyer,1962,1962,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,134500
1215,7094,Pave,IR1,1Story,1966,1966,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,125000
1216,8930,Pave,Reg,1.5Fin,1978,1978,Gable,CompShg,Slab,Y,SBrkr,Typ,0,2010,WD,Normal,112000
1217,8640,Pave,Reg,1Story,2009,2009,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,New,Partial,229456
1218,6240,Pave,Reg,1.5Fin,1947,1950,Gable,CompShg,Slab,N,SBrkr,Typ,0,2006,WD,Normal,80500
1219,1680,Pave,Reg,2Story,1971,1971,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Abnorml,91500
1220,7800,Pave,IR1,1Story,1964,1964,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Abnorml,115000
1221,8250,Pave,Reg,1Story,1968,1968,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2008,WD,Normal,134000
1222,10496,Pave,Reg,1.5Fin,1949,1950,Gable,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,143000
1223,10680,Pave,Reg,1Story,1951,1951,Hip,CompShg,CBlock,N,FuseA,Mod,0,2006,WD,Normal,137900
1224,15384,Pave,IR1,2Story,2004,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,184000
1225,10482,Pave,Reg,SLvl,1958,1958,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,145000
1226,14598,Pave,IR1,2Story,2007,2007,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,214000
1227,8872,Pave,Reg,1Story,1965,2008,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,147000
1228,8769,Pave,Reg,1Story,2008,2008,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2008,New,Partial,367294
1229,7910,Pave,Reg,SLvl,1960,1960,Hip,CompShg,CBlock,Y,SBrkr,Maj1,0,2008,WD,Normal,127000
1230,18890,Pave,IR1,1.5Fin,1977,1977,Shed,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Normal,190000
1231,7728,Pave,Reg,SLvl,1962,1962,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2006,WD,Normal,132500
1232,9842,Pave,Reg,1Story,1962,1962,Gable,CompShg,Slab,Y,SBrkr,Typ,0,2007,WD,Normal,101800
1233,12160,Pave,IR1,1Story,1959,1959,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2010,COD,Abnorml,142000
1234,8525,Pave,Reg,2Story,1911,1950,Gable,CompShg,PConc,N,FuseA,Typ,0,2008,WD,Abnorml,130000
1235,13132,Pave,Reg,2Story,1914,1950,Gable,CompShg,BrkTil,Y,FuseF,Typ,0,2006,WD,Normal,138887
1236,2628,Pave,Reg,2Story,2003,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2010,WD,Normal,175500
1237,12393,Pave,IR2,2Story,2004,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,195000
1238,13072,Pave,Reg,1Story,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Abnorml,142500
1239,9037,Pave,IR1,1Story,2006,2006,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2007,WD,Normal,265900
1240,8158,Pave,Reg,2Story,2003,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,224900
1241,9849,Pave,Reg,1Story,2007,2007,Hip,CompShg,PConc,Y,SBrkr,Typ,0,2007,New,Partial,248328
1242,10625,Pave,Reg,SFoyer,1974,1974,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2010,WD,Family,170000
1243,13891,Pave,Reg,1Story,2006,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,New,Partial,465000
1244,11435,Pave,IR1,2Story,1929,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,2,2006,WD,Normal,230000
1245,12090,Pave,Reg,SLvl,1984,2003,Hip,CompShg,CBlock,Y,SBrkr,Typ,1,2007,WD,Abnorml,178000
1246,8125,Pave,Reg,2Story,2005,2006,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2006,New,Partial,186500
1247,12328,Pave,IR1,SLvl,1976,1976,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2010,WD,Normal,169900
1248,9600,Pave,Reg,2.5Unf,1917,1950,Gable,CompShg,BrkTil,N,SBrkr,Typ,1,2008,WD,Normal,129500
1249,7200,Pave,Reg,1Story,1950,1950,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2007,WD,Normal,119000
1250,11160,Pave,Reg,1Story,1968,1968,Hip,CompShg,CBlock,Y,SBrkr,Typ,2,2010,WD,Normal,244000
1251,3136,Pave,IR1,1Story,2003,2003,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2006,WD,Normal,171750
1252,9858,Pave,Reg,1Story,1968,1968,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,130000
1253,17542,Pave,IR1,2Story,1974,2003,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2007,WD,Normal,294000
1254,6931,Pave,Reg,2Story,2003,2004,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,165400
1255,6240,Pave,Reg,1.5Fin,1931,1950,Gable,CompShg,BrkTil,Y,FuseA,Typ,1,2007,WD,Normal,127500
1256,14303,Pave,IR1,1Story,1994,1994,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2008,WD,Normal,301500
1257,4060,Pave,Reg,1Story,1922,1950,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2009,WD,Normal,99900
1258,9587,Pave,IR1,SLvl,2005,2005,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,WD,Normal,190000
1259,9750,Pave,Reg,1Story,1969,1969,Gable,CompShg,CBlock,Y,SBrkr,Typ,0,2008,WD,Normal,151000
1260,24682,Pave,IR3,2Story,1999,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,1,2009,WD,Normal,181000
1261,9600,Pave,Reg,1Story,1956,1956,Hip,CompShg,CBlock,Y,SBrkr,Typ,0,2009,WD,Normal,128900
1262,11250,Pave,Reg,1.5Fin,1957,1989,Gable,CompShg,CBlock,Y,FuseA,Min2,2,2009,WD,Normal,161500
1263,13515,Pave,Reg,2Story,1919,1950,Gambrel,CompShg,PConc,Y,FuseA,Typ,1,2007,WD,Normal,180500
1264,4060,Pave,Reg,1Story,1998,1999,Gable,CompShg,PConc,Y,SBrkr,Typ,0,2008,COD,Abnorml,181000
1265,3735,Pave,Reg,2Story,1999,1999,Hip,CompShg,PConc,Y,SBrkr,Typ,0,2006,WD,Normal,183900
1266,10120,Pave,IR1,2.5Unf,1910,1950,Hip,CompShg,CBlock,N,FuseF,Typ,1,2007,WD,Normal,122000
1267,13214,Pave,IR1,1Story,2008,2009,Hip,CompShg,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,378500
1268,14100,Pave,IR1,1.5Fin,1935,1997,Gable,CompShg,CBlock,Y,SBrkr,Typ,2,2008,WD,Normal,381000
1269,11344,Pave,Reg,1.5Fin,1958,1958,Gable,CompShg,CBlock,Y,FuseA,Typ,0,2007,WD,Normal,144000
1270,23595,Pave,Reg,1Story,1979,1979,Shed,WdShake,PConc,Y,SBrkr,Typ,1,2010,WD,Normal,260000
